latitude,longitude,location_type
41.580815,-109.262137,supercharger
42.049832,-87.994959,supercharger
38.6378,-121.497172,supercharger
36.715623,-121.653963,supercharger
31.4637723,-100.4370375,supercharger
29.4241219,-98.4936282,supercharger
34.1083449,-117.2897652,supercharger
33.436793,-117.626864,supercharger
32.832902,-117.271464,supercharger
36.970812,-121.419041,supercharger
37.7945742,-122.3999445,supercharger
37.759912,-122.414951,supercharger
37.7785189,-122.4056395,supercharger
37.3382082,-121.8863286,supercharger
35.2827524,-120.6596156,supercharger
37.5629917,-122.3255254,supercharger
37.558395,-122.28434,supercharger
37.9735346,-122.5310874,supercharger
37.7799273,-121.9780153,supercharger
34.4208305,-119.6981901,supercharger
34.3916641,-118.542586,supercharger
36.9741171,-122.0307963,supercharger
34.0194543,-118.4911912,supercharger
27.386298,-82.464374,supercharger
47.6062095,-122.3320708,supercharger
41.808434,-71.3369972,supercharger
48.071064,-123.074581,supercharger
41.51583995,-95.4507637,supercharger
48.5066603,-111.8561447,supercharger
43.661514,-94.732824,supercharger
34.1489719,-118.451357,supercharger
41.11549,-102.949669,supercharger
42.4999942,-96.4003069,supercharger
43.527668,-96.790592,supercharger
42.008864,-87.76335,supercharger
47.52832925,-121.8291092,supercharger
34.0583995,-106.8914159,supercharger
44.520573,-103.89107,supercharger
42.522029,-82.90675,supercharger
38.626831,-90.199419,supercharger
27.846096,-82.678125,supercharger
41.0534302,-73.5387341,supercharger
38.963432,-119.940516,supercharger
35.7826363,-80.8872959,supercharger
40.4849769,-106.8317158,supercharger
33.933824,-86.191611,supercharger
37.9577016,-121.2907796,supercharger
44.834177,-87.377403,supercharger
37.36883,-122.0363496,supercharger
34.1705609,-118.8375937,supercharger
45.4312294,-122.7714861,supercharger
41.721552,-83.509201,supercharger
41.8003049,-73.1211715,supercharger
44.744688,-85.64404,supercharger
41.2428563,-73.2006639,supercharger
33.15524,-107.251642,supercharger
32.083995,-110.803381,supercharger
33.2098407,-87.5691735,supercharger
38.918642,-77.232296,supercharger
38.1040864,-122.2566367,supercharger
33.2000368,-117.2425355,supercharger
43.992239,-102.241309,supercharger
37.6241793,-104.7802645,supercharger
41.7614511,-70.7197342,supercharger
38.907219,-77.03651,supercharger
47.4234599,-120.3103494,supercharger
41.80452,-72.562282,supercharger
28.037013,-80.664151,supercharger
41.201008,-80.455223,supercharger
26.7153424,-80.0533746,supercharger
39.01889,-80.417167,supercharger
42.054197,-104.953065,supercharger
33.9137085,-98.4933873,supercharger
32.270148,-109.845989,supercharger
34.240825,-77.829189,supercharger
27.700316,-80.90426,supercharger
34.907278,-116.835467,supercharger
40.9312099,-73.8987469,supercharger
42.1578412,-78.7150311,supercharger
37.782622,-121.228683,supercharger
34.238115,-119.178084,supercharger
32.90294,-117.194181,supercharger
33.894227,-118.367407,supercharger
35.174151,-111.663194,supercharger
37.126463,-113.601737,supercharger
45.15313,-122.881254,supercharger
46.976918,-120.54162,supercharger
47.116294,-118.368328,supercharger
31.582287,-97.109152,supercharger
32.068583,-96.448248,supercharger
34.849109,-117.085442,supercharger
37.02445,-121.56535,supercharger
40.195539,-74.641375,supercharger
36.254143,-120.23792,supercharger
34.667629,-79.002343,supercharger
39.6635,-75.69017,supercharger
34.98737,-118.946272,supercharger
38.366645,-121.958136,supercharger
38.64082,-77.29633,supercharger
39.327438,-120.20741,supercharger
33.741291,-116.215029,supercharger
35.610678,-115.388014,supercharger
33.931316,-116.820082,supercharger
35.068595,-118.174576,supercharger
33.70275,-117.934297,supercharger
39.489732,-119.794179,supercharger
31.312424,-92.446436,supercharger
33.704386,-78.925179,supercharger
37.3860517,-122.0838511,supercharger
46.976679,-123.813485,supercharger
41.310222,-122.31731,supercharger
40.713669,-122.803812,destination charger
30.396418,-97.931356,destination charger
28.401609,-81.544791,destination charger
32.180115,-80.726984,destination charger
29.695175,-95.125098,destination charger
40.722203,-74.064287,destination charger
33.62799,-84.452639,destination charger
44.156251,-71.185197,destination charger
38.428535,-122.851653,destination charger
21.339535,-158.125764,destination charger
40.776813,-73.977083,destination charger
29.949579,-90.066291,destination charger
37.660164,-77.630903,destination charger
39.144032,-84.366115,destination charger
39.81597,-88.879021,destination charger
37.530918,-77.358861,destination charger
37.131313,-79.283927,destination charger
45.708271,-91.513012,destination charger
40.76476,-73.976153,destination charger
28.480068,-81.459402,destination charger
34.311537,-88.700841,supercharger
29.305229,-94.798922,destination charger
39.131869,-123.532571,destination charger
33.889858,-83.327356,destination charger
26.212753,-81.746669,destination charger
35.385701,-86.231766,destination charger
35.674968,-120.729615,destination charger
33.798151,-117.915464,destination charger
37.523014,-120.88445,destination charger
28.026408,-82.150654,destination charger
26.139318,-81.782418,destination charger
46.271849,-119.269167,destination charger
41.655869,-93.489669,destination charger
33.691494,-117.880465,destination charger
28.336818,-81.587763,destination charger
42.847511,-70.908409,destination charger
40.918553,-72.656415,destination charger
44.371097,-100.362375,destination charger
38.716197,-122.893565,destination charger
29.197235,-80.993018,destination charger
34.219908,-77.817552,destination charger
28.447889,-81.472972,destination charger
28.447427,-81.471795,destination charger
36.159949,-86.777271,destination charger
32.779705,-116.99169,destination charger
47.625378,-122.344596,destination charger
47.17669,-122.2931,destination charger
31.720516,-106.3036,destination charger
25.781954,-80.142626,destination charger
46.281294,-119.273452,destination charger
33.45859,-88.800423,destination charger
33.453778,-88.805404,destination charger
38.562574,-90.405861,destination charger
38.735916,-90.359724,destination charger
28.231633,-80.716749,destination charger
35.202194,-111.647011,destination charger
32.507832,-110.884743,destination charger
27.675861,-97.304879,destination charger
30.670527,-81.464444,destination charger
27.744438,-97.442593,destination charger
40.406122,-74.977199,destination charger
37.636805,-81.439588,destination charger
26.841666,-80.061499,destination charger
38.526095,-122.552481,destination charger
29.417235,-98.489771,destination charger
36.984315,-122.022581,destination charger
42.296457,-122.814318,destination charger
32.779188,-79.925814,destination charger
40.960651,-81.462778,destination charger
41.133379,-81.78928,destination charger
35.881172,-79.062708,destination charger
30.379524,-86.318438,destination charger
30.379837,-86.321459,destination charger
41.047512,-81.725494,destination charger
35.194297,-79.373228,destination charger
40.725431,-111.541908,destination charger
38.441801,-122.53911,destination charger
36.43214,-77.631891,destination charger
44.943732,-93.103125,destination charger
34.089668,-118.385005,destination charger
33.798591,-117.916153,destination charger
36.549767,-82.525923,destination charger
20.684023,-156.441279,destination charger
26.141019,-81.795525,destination charger
39.706684,-84.169928,destination charger
38.949503,-80.493567,destination charger
26.142467,-81.796823,destination charger
40.150777,-82.973907,destination charger
41.761818,-70.082652,destination charger
38.396835,-120.755579,destination charger
40.390787,-105.562663,destination charger
39.310571,-119.650335,destination charger
33.062756,-96.831498,destination charger
37.538185,-77.44109,destination charger
37.659337,-77.628263,destination charger
33.515701,-88.426618,destination charger
34.258153,-88.699982,destination charger
29.427283,-98.489125,destination charger
41.292349,-72.383666,destination charger
29.4606418,-98.6809713,destination charger
37.610802,-89.210313,destination charger
30.249266,-81.5981,destination charger
38.737746,-90.368233,destination charger
38.637906,-90.2258,destination charger
38.584002,-122.575808,destination charger
38.539444,-90.471089,destination charger
26.583011,-80.038391,destination charger
48.06217,-123.168319,destination charger
21.284824,-157.839033,destination charger
45.612983,-122.675282,destination charger
27.855144,-82.845627,destination charger
28.329817,-81.490168,destination charger
29.574433,-81.192176,destination charger
32.919321,-83.706463,destination charger
30.248773,-81.599472,destination charger
42.624654,-88.599594,destination charger
37.934854,-107.846334,destination charger
36.131495,-81.67785,destination charger
47.625675,-122.346886,destination charger
41.04531,-73.540164,destination charger
33.835911,-117.912276,destination charger
39.08292,-78.963022,destination charger
39.082779,-78.958155,destination charger
39.62583,-78.229043,destination charger
32.887017,-96.768894,destination charger
33.967526,-84.592977,destination charger
39.024285,-79.465059,destination charger
37.899216,-82.038342,destination charger
29.894283,-81.311564,destination charger
36.15033,-86.781542,destination charger
33.439109,-83.194766,destination charger
43.623174,-72.518896,destination charger
30.438942,-90.085928,destination charger
35.590989,-80.857206,destination charger
40.771879,-73.951627,destination charger
39.1867406,-106.8215018,destination charger
26.194423,-80.291897,destination charger
35.310532,-83.18503649,destination charger
27.386445,-82.445106,destination charger
44.779012,-85.488357,destination charger
48.645277,-116.308827,destination charger
35.241715,-81.037882,destination charger
39.673477,-104.830477,destination charger
29.911501,-81.32199,destination charger
29.911739,-81.321814,destination charger
39.588326,-104.862756,destination charger
40.747299,-73.981039,destination charger
40.748757,-73.943417,destination charger
40.78411,-73.980641,destination charger
40.692062,-73.99816,destination charger
40.672884,-73.971541,destination charger
40.773004,-73.966152,destination charger
40.716079,-74.015929,destination charger
40.710786,-74.006017,destination charger
40.742735,-73.974296,destination charger
40.74556,-73.985539,destination charger
40.745432,-73.97956,destination charger
29.892002,-81.313621,destination charger
34.244518,-119.19819,destination charger
37.543733,-77.684625,destination charger
39.634621,-105.312982,destination charger
38.731958,-90.346646,destination charger
37.354562,-79.956722,destination charger
38.522965,-122.879001,destination charger
32.233939,-110.971358,destination charger
43.135331,-89.292963,destination charger
41.456843,-72.814962,destination charger
32.878794,-80.71065,destination charger
39.45953,-77.74285,destination charger
36.855897,-75.97682,destination charger
33.508805,-111.925252,destination charger
37.8748518,-122.4576151,destination charger
45.594077,-122.680215,destination charger
35.222575,-80.841084,destination charger
33.517102,-88.427133,destination charger
32.893227,-96.479773,destination charger
30.394647,-88.894884,destination charger
39.718888,-104.955621,destination charger
40.65601,-73.940902,destination charger
37.448296,-79.604445,destination charger
40.721293,-74.03204,destination charger
40.741554,-73.995403,destination charger
40.719425,-73.963964,destination charger
40.721437,-74.001238,destination charger
40.760289,-73.959501,destination charger
40.746022,-73.978693,destination charger
35.193396,-101.752268,destination charger
41.096589,-74.159129,destination charger
29.85031,-81.267896,destination charger
39.72402,-121.815098,destination charger
38.461982,-122.343979,destination charger
35.508796,-97.971365,destination charger
48.212441,-122.183491,supercharger
43.477196,-110.764073,destination charger
32.8091877,-79.8495211,destination charger
40.003249,-82.927424,destination charger
36.559153,-121.922484,destination charger
27.909542,-82.345613,destination charger
38.651111,-77.713847,destination charger
36.611223,-121.858855,destination charger
47.207984,-121.019499,destination charger
45.4908852,-69.5789556,destination charger
38.350362,-76.457198,destination charger
29.894887,-81.31332,destination charger
43.257744,-70.596724,destination charger
29.947975,-90.066201,destination charger
47.769459,-122.151217,destination charger
37.626376,-77.528253,destination charger
35.650031,-121.186571,destination charger
40.740243,-73.997591,destination charger
30.220619,-96.25977,destination charger
37.770342,-111.602511,destination charger
32.137083,-80.762091,destination charger
32.537694,-84.975016,destination charger
42.3605363,-87.8251019,destination charger
39.30559,-123.799629,destination charger
41.869944,-87.95672,destination charger
35.203262,-89.778509,destination charger
39.964096,-82.999809,destination charger
34.007904,-118.490424,destination charger
40.461377,-88.967545,destination charger
33.529854,-111.962446,destination charger
41.143031,-80.164498,destination charger
41.142506,-80.166834,destination charger
36.211508,-119.323606,destination charger
39.504449,-119.779649,destination charger
35.189287,-120.721737,destination charger
43.657482,-72.790207,destination charger
39.31671,-77.766491,destination charger
48.987053,-119.425912,destination charger
29.13582,-98.146748,destination charger
38.778196,-75.135735,destination charger
38.771446,-75.137016,destination charger
41.339894,-85.765865,destination charger
29.23761,-81.032547,destination charger
37.308732,-77.294043,destination charger
25.920085,-81.727577,destination charger
41.088771,-81.515045,destination charger
33.928401,-84.356541,destination charger
34.825788,-82.323732,destination charger
35.137302,-80.931188,destination charger
35.188152,-80.914969,destination charger
34.010854,-84.574979,destination charger
38.85364,-77.338581,destination charger
33.848176,-84.359664,destination charger
37.539373,-77.43763,destination charger
29.952822,-90.072423,destination charger
33.516035,-88.427726,destination charger
33.436913,-86.734917,destination charger
32.616857,-83.670379,destination charger
32.781065,-79.965062,destination charger
33.660132,-84.431519,destination charger
30.421327,-91.136015,destination charger
37.281753,-79.940541,destination charger
35.975191,-86.577625,destination charger
35.959448,-86.800246,destination charger
35.242709,-80.939556,destination charger
37.674316,-77.449464,destination charger
37.674415,-77.450155,destination charger
38.7970133,-76.2277961,destination charger
33.460018,-84.21585,destination charger
40.737108,-74.000358,destination charger
40.719825,-74.010137,destination charger
40.766971,-73.987441,destination charger
40.745842,-73.990103,destination charger
38.048816,-78.714226,destination charger
37.625913,-77.527317,destination charger
27.7770637,-82.6316177,destination charger
40.629178,-74.917601,destination charger
36.506546,-82.568279,destination charger
44.30579,-68.404148,destination charger
32.310125,-106.778422,destination charger
38.861855,-77.774148,destination charger
37.996974,-84.528987,destination charger
46.213187,-119.286497,destination charger
33.472116,-81.958171,destination charger
41.9364472,-88.0390738,destination charger
34.637418,-120.298425,destination charger
41.556087,-87.795299,destination charger
38.026608,-107.671075,destination charger
41.462077,-81.951758,destination charger
33.437392,-86.726007,destination charger
37.368797,-79.173357,destination charger
39.502036,-119.763713,destination charger
27.718091,-82.738856,destination charger
43.547096,-96.693196,destination charger
28.053612,-82.431082,destination charger
39.43669,-77.804762,destination charger
38.4996103,-122.9890892,destination charger
40.275682,-74.53493,destination charger
40.720023,-74.040243,destination charger
28.478965,-81.45696,destination charger
37.733479,-84.325659,destination charger
30.188423,-85.643517,destination charger
30.154554,-85.749247,destination charger
39.522924,-119.81402,destination charger
38.2050526,-121.2970729,destination charger
38.732695,-122.624575,destination charger
38.559898,-122.630428,destination charger
42.56459,-113.794533,destination charger
38.21398,-85.54002,destination charger
36.96806,-86.430033,destination charger
36.848934,-76.027545,destination charger
39.958296,-82.938421,destination charger
37.594897,-84.196519,destination charger
39.793039,-120.531491,destination charger
42.045779,-87.674557,destination charger
40.775283,-73.981627,destination charger
32.844475,-117.275126,destination charger
33.92816,-84.338456,destination charger
42.68869,-73.853254,supercharger
40.7758,-73.95087,destination charger
38.643902,-121.268204,destination charger
40.702882,-73.990594,destination charger
39.986688,-83.013276,destination charger
42.162895,-76.871848,destination charger
39.935792,-82.785604,destination charger
42.443688,-75.0869297,destination charger
33.798495,-84.130427,destination charger
37.5807176,-88.367418,destination charger
40.1111949,-88.2307155,destination charger
29.859895,-97.951442,destination charger
44.003734,-121.678497,destination charger
38.480785,-120.848399,destination charger
38.480967,-120.847971,destination charger
33.324275,-111.946738,destination charger
43.758776,-74.859149,destination charger
33.3312429,-105.6767213,destination charger
27.0588523,-80.1369022,destination charger
40.782091,-73.946029,destination charger
40.802151,-73.961705,destination charger
40.776574,-73.96047,destination charger
40.782031,-73.959484,destination charger
40.743405,-73.974735,destination charger
36.223442,-75.770782,destination charger
33.680036,-116.302711,destination charger
34.417504,-119.670699,destination charger
39.633279,-106.533438,destination charger
33.331697,-105.675763,destination charger
33.7554,-116.702189,destination charger
40.77364,-73.963722,destination charger
40.702194,-73.98672,destination charger
40.785296,-73.947487,destination charger
40.797359,-73.968718,destination charger
40.798108,-73.968204,destination charger
44.479075,-73.21744,destination charger
33.644389,-84.455351,destination charger
38.28717,-85.812532,destination charger
34.066124,-118.409117,destination charger
45.447334,-122.670041,destination charger
28.47847,-81.464687,destination charger
38.900381,-106.966694,destination charger
38.900908,-106.967755,destination charger
27.322202,-82.568736,destination charger
40.720708,-73.96231,destination charger
41.429539,-74.02842,destination charger
44.1776756,-70.9050409,destination charger
40.748417,-73.994121,destination charger
40.753049,-74.003333,destination charger
40.745603,-73.98185,destination charger
40.77108,-73.993142,destination charger
40.762234,-73.979036,destination charger
40.766708,-73.955483,destination charger
40.765108,-73.963389,destination charger
40.79136,-73.952155,destination charger
40.711145,-74.016332,destination charger
40.707738,-74.016845,destination charger
42.910916,-77.7358019,destination charger
39.863211,-77.058592,destination charger
41.354027,-74.718522,destination charger
38.901937,-77.026251,destination charger
38.991229,-77.095893,destination charger
38.966327,-76.240875,destination charger
38.592057,-78.38108,destination charger
38.04846,-78.542075,destination charger
37.305911,-77.28646,destination charger
36.974829,-77.394007,destination charger
37.5324,-80.994,destination charger
39.108119,-79.496889,destination charger
34.688333,-82.825291,destination charger
34.936644,-80.965165,destination charger
32.154318,-80.731841,destination charger
32.197338,-80.69798,destination charger
33.991604,-84.085083,destination charger
28.469195,-81.46686,destination charger
28.466319,-81.470529,destination charger
28.38714,-81.500008,destination charger
26.261331,-80.264953,destination charger
25.88885,-80.123159,destination charger
26.072245,-80.1395,destination charger
26.281927,-81.800268,destination charger
34.8064934,-87.6782579,destination charger
34.808758,-87.680153,destination charger
33.998913,-86.088265,destination charger
35.20374,-89.775131,destination charger
30.392253,-88.989827,destination charger
38.25766,-85.762665,destination charger
39.083658,-84.509769,destination charger
39.958798,-82.994743,destination charger
40.141179,-82.967623,destination charger
43.850803,-69.630398,destination charger
42.412852,-86.27246,destination charger
42.9649665,-85.6735705,destination charger
45.368997,-85.015696,destination charger
44.877645,-93.322056,destination charger
46.355184,-94.782643,destination charger
34.5806529,-92.5819311,destination charger
34.7981864,-92.2204068,destination charger
34.825598,-92.1939038,destination charger
35.444932,-97.419801,destination charger
29.78184,-95.559549,destination charger
29.2724,-94.818399,destination charger
29.27023,-94.821473,destination charger
29.430796,-98.489854,destination charger
37.210889,-113.268761,destination charger
33.382957,-111.718783,destination charger
33.304977,-111.905185,destination charger
33.425944,-111.938837,destination charger
34.866408,-111.774769,destination charger
36.102767,-115.169994,destination charger
34.135763,-118.352967,destination charger
33.832254,-118.079218,destination charger
32.765541,-117.24046,destination charger
35.572426,-121.111951,destination charger
38.502582,-122.46493,destination charger
38.363812,-122.715502,destination charger
37.134293,-121.631501,destination charger
37.973467,-120.238499,destination charger
38.495894,-122.766331,destination charger
38.742054,-122.955013,destination charger
39.329284,-120.184278,destination charger
45.508384,-122.664643,destination charger
47.612213,-122.198039,destination charger
47.10335,-119.251036,destination charger
44.53628,-88.077716,supercharger
37.4694491,-105.8700214,supercharger
45.842791,-95.387834,supercharger
28.6611089,-81.3656242,supercharger
41.644092,-93.476251,supercharger
40.5186809,-78.3947359,supercharger
33.8365932,-117.9143012,supercharger
38.9784453,-76.4921829,supercharger
34.12090014,-93.05145264,supercharger
38.8816208,-77.0909809,supercharger
39.191022,-106.817586,supercharger
40.7643574,-73.9234619,supercharger
33.7489954,-84.3879824,supercharger
33.8894675,-84.4540213,supercharger
33.7821176,-84.3568338,supercharger
42.6875323,-83.2341028,supercharger
30.2729209,-97.7443863,supercharger
30.329275,-97.706259,supercharger
25.9564812,-80.1392121,supercharger
35.262655,-116.08074,supercharger
35.3732921,-119.0187125,supercharger
39.2903848,-76.6121893,supercharger
45.133367,-67.3116215,supercharger
39.7649223,-74.2693297,supercharger
30.06909396,-94.14733887,supercharger
37.778417,-81.188762,supercharger
40.913875,-77.738413,supercharger
47.6101497,-122.2015159,supercharger
39.0348317,-76.9074739,supercharger
36.3729,-94.2088,supercharger
40.6203822,-73.9068033,supercharger
40.2683344,-94.0282861,supercharger
38.984652,-77.0947092,supercharger
34.0736204,-118.4003563,supercharger
42.558542,-70.880306,supercharger
46.1616535,-107.4486813,supercharger
46.8083268,-100.7837392,supercharger
39.165325,-86.5263857,supercharger
44.840798,-93.2982799,supercharger
35.91574742,-89.9230957,supercharger
45.839367,-119.702322,supercharger
26.3683064,-80.1289321,supercharger
42.3428653,-71.1002881,supercharger
42.3490569,-71.0411582,supercharger
42.3255,-71.0633,supercharger
40.0149856,-105.2705456,supercharger
42.2079017,-71.0040013,supercharger
33.916475,-117.9002918,supercharger
30.1668828,-96.3977442,supercharger
40.5939636,-74.6049061,supercharger
31.579408,-90.442493,supercharger
40.6960105,-73.9932872,supercharger
40.6781784,-73.9441579,supercharger
40.721853,-73.956658,supercharger
42.8864468,-78.8783689,supercharger
34.1206564,-84.0043513,supercharger
34.184915,-118.311702,supercharger
42.5047161,-71.1956205,supercharger
34.1367208,-118.6614809,supercharger
35.5641381,-121.0807468,supercharger
42.3685,-71.0762,supercharger
37.2871651,-121.9499568,supercharger
38.9351125,-74.9060053,supercharger
33.1580933,-117.3505939,supercharger
42.866632,-106.313081,supercharger
37.6940973,-122.0863522,supercharger
30.500571,-97.81533,supercharger
28.3253,-81.5331,supercharger
40.951401,-73.853157,supercharger
33.8583483,-118.0647871,supercharger
43.803197,-99.383371,supercharger
32.7764749,-79.9310512,supercharger
42.3782065,-71.0602131,supercharger
47.8408323,-120.0168079,supercharger
40.748368,-74.000044,supercharger
39.926813,-75.0246312,supercharger
41.869126,-87.639971,supercharger
41.9214378,-87.6513043,supercharger
41.937552,-87.644709,supercharger
39.7284944,-121.8374777,supercharger
32.6400541,-117.0841955,supercharger
43.8194703,-84.7686281,supercharger
35.47136,-93.466122,supercharger
36.451693,-103.1841039,supercharger
41.49932,-81.6943605,supercharger
41.825379,-73.770409,supercharger
34.4047987,-103.2052272,supercharger
44.52001001,-109.0530396,supercharger
39.361344,-101.054067,supercharger
30.627977,-96.3344068,supercharger
38.9287703,-77.030539,supercharger
32.460918,-84.987846,supercharger
39.9611755,-82.9987942,supercharger
34.000909,-118.160453,supercharger
37.978127,-122.032803,supercharger
36.155817,-85.515186,supercharger
33.8752935,-117.5664384,supercharger
37.3229978,-122.0321823,supercharger
43.7666507,-103.5988057,supercharger
32.7766642,-96.7969879,supercharger
32.7667955,-96.5991593,supercharger
37.6879241,-122.4702079,supercharger
33.4672256,-117.6981014,supercharger
41.394817,-73.4540111,supercharger
41.0771914,-73.4686858,supercharger
32.9594891,-117.2653146,supercharger
26.4615,-80.0728,supercharger
32.28138,-107.760286,supercharger
39.7392358,-104.990251,supercharger
39.6215813,-104.8950863,supercharger
30.3935,-86.4958,supercharger
42.331427,-83.0457538,supercharger
46.8791756,-102.7896242,supercharger
36.018436,-87.333018,supercharger
28.6674802,-99.1705887,supercharger
31.2232313,-85.3904888,supercharger
39.158168,-75.5243682,supercharger
33.9401088,-118.1331593,supercharger
37.702326,-121.935756,supercharger
40.0992294,-83.1140771,supercharger
42.5005583,-90.6645718,supercharger
35.9940329,-78.898619,supercharger
32.7947731,-116.9625269,supercharger
38.1597668,-87.4483482,supercharger
39.1978788,-76.7625073,supercharger
46.9965144,-120.5478474,supercharger
40.737975,-73.8801301,supercharger
37.831316,-122.2852473,supercharger
38.403903,-96.1816626,supercharger
47.2042681,-121.9915003,supercharger
45.7452,-87.0646,supercharger
33.1192068,-117.086421,supercharger
40.3772059,-105.5216651,supercharger
38.846223,-77.306302,supercharger
38.249068,-122.040511,supercharger
27.2269872,-98.1441714,supercharger
41.5532208,-70.6085886,supercharger
46.8771863,-96.7898034,supercharger
39.9567548,-86.01335,supercharger
34.190271,-79.832615,supercharger
38.6779591,-121.1760583,supercharger
34.0922335,-117.435048,supercharger
33.6221,-84.3691,supercharger
47.950355,-124.3854867,supercharger
35.00778405,-90.78620911,supercharger
26.640628,-81.8723084,supercharger
35.3859242,-94.3985475,supercharger
30.8940431,-102.8793222,supercharger
41.138488,-85.163426,supercharger
32.7554883,-97.3307658,supercharger
39.4142688,-77.4105409,supercharger
30.2752011,-98.8719843,supercharger
43.858834,-70.104067,supercharger
37.5482697,-121.9885719,supercharger
36.7468422,-119.7725868,supercharger
29.6516344,-82.3248262,supercharger
38.7956706,-77.6138802,supercharger
39.118193,-77.20231,supercharger
33.7742692,-117.9379952,supercharger
34.1425078,-118.255075,supercharger
47.11873795,-104.7216797,supercharger
42.0697509,-87.7878408,supercharger
33.3942223,-110.7864984,supercharger
47.9252568,-97.0328547,supercharger
42.460931,-123.324124,supercharger
35.14668,-107.852058,supercharger
32.934608,-97.077897,supercharger
45.0275,-84.6748,supercharger
47.4941836,-111.2833449,supercharger
39.0045544,-76.8755282,supercharger
36.05946,-79.908323,supercharger
40.885957,-74.045403,supercharger
39.2401735,-76.6806441,supercharger
37.4635519,-122.4285862,supercharger
40.2115109,-74.6796651,supercharger
40.818327,-73.937875,supercharger
31.3271189,-89.2903392,supercharger
37.668568,-122.081317,supercharger
46.5883707,-112.0245054,supercharger
35.43990392,-95.98325729,supercharger
34.4263886,-117.3008784,supercharger
42.55611512,-113.764801,supercharger
40.7684331,-73.5251253,supercharger
34.1283442,-117.2086513,supercharger
34.0928092,-118.3286614,supercharger
26.0112014,-80.1494901,supercharger
21.3069444,-157.8583333,supercharger
45.7053966,-121.5214623,supercharger
29.7604267,-95.3698028,supercharger
29.7857853,-95.8243956,supercharger
29.7410048,-95.4610278,supercharger
33.6594835,-117.9988026,supercharger
38.410951,-82.487125,supercharger
39.7688547,-86.1599149,supercharger
33.7205771,-116.2155619,supercharger
33.6839473,-117.7946942,supercharger
40.803793,-73.169671,supercharger
32.194964,-96.898765,supercharger
42.4439614,-76.5018807,supercharger
30.3321838,-81.655651,supercharger
46.9105438,-98.7084357,supercharger
40.7281575,-74.0776417,supercharger
21.4022222,-157.7394444,supercharger
48.1919889,-114.3168131,supercharger
39.099043,-94.588108,supercharger
36.75208916,-110.2423096,supercharger
43.3845306,-70.54399,supercharger
40.1012856,-75.3835525,supercharger
40.740938,-73.972731,supercharger
47.7081862,-122.1805125,supercharger
38.7023082,-120.0722442,supercharger
34.9924765,-117.5417235,supercharger
42.5916836,-88.4334301,supercharger
28.0394654,-81.9498042,supercharger
33.8536269,-118.1339563,supercharger
40.0378755,-76.3055144,supercharger
36.0395247,-114.9817213,supercharger
40.762753,-73.728139,supercharger
46.1381676,-122.9381672,supercharger
34.040713,-118.2467693,supercharger
45.7774987,-84.7271465,supercharger
34.0259216,-118.7797571,supercharger
33.8847361,-118.4109089,supercharger
45.0724642,-93.4557877,supercharger
20.7983626,-156.3319253,supercharger
45.6122644,-68.5298394,supercharger
38.5083865,-90.3228941,supercharger
37.3021632,-120.4829677,supercharger
41.4828144,-87.3328139,supercharger
25.889255,-80.1229732,supercharger
25.7826123,-80.1340772,supercharger
25.72149,-80.2683838,supercharger
37.4323341,-121.8995741,supercharger
33.5968913,-117.6581562,supercharger
38.4783198,-107.8761738,supercharger
33.9424658,-117.2296717,supercharger
41.31032,-122.315934,supercharger
41.3556539,-72.0995209,supercharger
37.0870821,-76.4730122,supercharger
44.6367836,-124.0534505,supercharger
41.4901024,-71.3128285,supercharger
26.266903,-81.789649,supercharger
42.48059,-83.4754913,supercharger
37.8043637,-122.2711137,supercharger
41.223,-111.9738304,supercharger
38.8813958,-94.8191285,supercharger
42.4528571,-75.0637746,supercharger
34.0633443,-117.6508876,supercharger
34.5794343,-118.1164613,supercharger
37.4418834,-122.1430195,supercharger
40.6460622,-111.4979729,supercharger
39.2667418,-81.5615135,supercharger
26.007765,-80.2962555,supercharger
33.668698,-112.113495,supercharger
33.4483771,-112.0740373,supercharger
33.623538,-111.922986,supercharger
40.4406248,-79.9958864,supercharger
33.9719826,-118.4265872,supercharger
40.1023319,-75.2743467,supercharger
36.0798796,-75.7946241,supercharger
40.1447137,-82.9797246,supercharger
43.661471,-70.2553259,supercharger
45.5585876,-122.7608665,supercharger
45.5711785,-122.6474828,supercharger
45.4914215,-122.5929657,supercharger
40.3572976,-74.6672226,supercharger
41.7910697,-107.2386627,supercharger
37.9357576,-122.3477486,supercharger
26.1135101,-80.1637901,supercharger
33.981266,-117.376165,supercharger
43.304526,-70.9756186,supercharger
41.9331441,-74.9134961,supercharger
43.216505,-123.3417381,supercharger
41.9867507,-87.8721602,supercharger
40.893087,-74.666839,supercharger
43.6106237,-72.9726065,supercharger
44.9428975,-123.0350963,supercharger
29.6168509,-98.616411,supercharger
37.5071591,-122.2605222,supercharger
34.1066756,-117.8067257,supercharger
37.7749295,-122.4194155,supercharger
41.4489396,-82.7079605,supercharger
37.3541079,-121.9552356,supercharger
38.440429,-122.7140548,supercharger
47.7085904,-122.3232354,supercharger
47.6631482,-122.2982465,supercharger
34.8697,-111.761,supercharger
41.426216,-82.0769898,supercharger
40.8014876,-72.8676033,supercharger
34.2694474,-118.781482,supercharger
42.3875968,-71.0994968,supercharger
38.291859,-122.4580356,supercharger
41.7020781,-70.1515342,supercharger
37.654656,-122.4077498,supercharger
47.6587802,-117.4260466,supercharger
